COMMUNE_NL,COMMUNE_FR,COMMUNE_DE,PKANCODE,STREET_NL,STREET_FR,STREET_DE,HUISNR,LAT,LON
Lille,,,2275,Broekzijstraat,,,113,51.2450229038,4.80527217839
Lille,,,2275,Molenheidedreef,,,27,51.2736544262,4.79705603327
Lille,,,2275,Heihoef,,,4,51.2780325898,4.78710889723
Lille,,,2275,Herentalsesteenweg,,,22,51.2253294675,4.83362597805
Lille,,,2275,Biezenhoek,,,74,51.2297204796,4.84523451744
Lille,,,2275,Dorp,,,19,,
Lille,,,2275,Gebroeders De Winterstraat,,,72,51.2588390541,4.79733317866
Lille,,,2275,De Nefstraat,,,45,51.2698978589,4.87055833856
Lille,,,2275,Rozenlaan,,,16,51.265412088,4.86765151262
Lille,,,2275,Broekzijstraat,,,137,51.2469850078,4.81252883817
Lille,,,2275,Rooienkapel,,,3,51.2746341742,4.88102386186
Lille,,,2275,Broekzijstraat,,,143,51.2483040583,4.81496383469
Lille,,,2275,Kruisweg,,,10,51.2641446561,4.79274219207
Lille,,,2275,Duinenweg,,,7,51.2774320999,4.7965942673
Lille,,,2275,Herentalsesteenweg,,,41,51.2240531817,4.83284955363
Lille,,,2275,Oostmalsebaan,,,27,51.264659695,4.78370213814
Lille,,,2275,Berkenlaan,,,15,51.2277093496,4.81546716322
Lille,,,2275,Den Hert,,,17,51.2629639447,4.78554185085
Lille,,,2275,Poederleese weg,,,559,,
Lille,,,2275,Eekhoornweg,,,9,51.2767722191,4.79100897235
Lille,,,2275,Wagemansstraat,,,35,51.2600117437,4.7922556985
Lille,,,2275,Kapelstraat,,,50,51.2460045644,4.82505158639
Lille,,,2275,Heymansstraat,,,11,51.2638816589,4.78716913719
Lille,,,2275,Kan. J. Peetersstraat,,,20,51.2678766928,4.87293103689
Lille,,,2275,Wagemansstraat,,,33,51.2601042578,4.79214881268
Lille,,,2275,Beersebaan,,,63,51.2711833222,4.8663199163
Lille,,,2275,Sept,,,37,51.2700367837,4.78342557867
Lille,,,2275,Beulkbeemden,,,3,51.2650199667,4.77638967138
Lille,,,2275,Gebroeders De Winterstraat,,,2,51.2627883531,4.78713236746
Lille,,,2275,De Nefstraat,,,33,51.2695289975,4.86979007429
Lille,,,2275,Molenpad,,,80,51.2766578318,4.86905862328
Lille,,,2275,Tielenbaan,,,85,51.2369986964,4.83482086044
Lille,,,2275,Schoolstraat,,,63,51.269927748,4.86202694251
Lille,,,2275,De Nefstraat,,,65,51.2706433679,4.87193034902
Lille,,,2275,Beulkbeemden,,,31,51.2608181269,4.77344872483
Lille,,,2275,Veldstraat,,,16,51.2391024552,4.81591947055
Lille,,,2275,Boonhof,,,55,51.2582475689,4.78833220969
Lille,,,2275,Kloosterstraat,,,111,51.256115786,4.84992263496
Lille,,,2275,Beukenlaan,,,20,51.2290231684,4.81538099139
Lille,,,2275,Akkerpad,,,21,51.268489882,4.78358099944
Lille,,,2275,Kloosterstraat,,,81,51.2625755684,4.86144755884
Lille,,,2275,Vijfde Bosdreef,,,16,51.274481725,4.80664339579
Lille,,,2275,Azalealaan,,,13,51.2590529359,4.79080327139
Lille,,,2275,Houtakkerstraat,,,26,51.2711082288,4.86551740373
Lille,,,2275,Mastbosweg,,,2,51.2756386542,4.7902665409
Lille,,,2275,Lichtaartsesteenweg,,,100,51.2208372271,4.86714800109
Lille,,,2275,Pellaarstraat,,,8,51.2752805432,4.86641748999
Lille,,,2275,Heggelaan,,,38,51.2232905206,4.83332505831
Lille,,,2275,Gierlebaan,,,65,51.2459459653,4.83011786853
Lille,,,2275,Moleneind,,,29,51.2325036984,4.8261598095
Lille,,,2275,Achterstenhoek,,,42,51.2524027998,4.80991110108
Lille,,,2275,Boskant,,,79,51.2450956076,4.81717673331
Lille,,,2275,Oostmalsebaan,,,12,51.2645477189,4.78448940589
Lille,,,2275,Krokuslaan,,,6,51.271638845,4.86845296151
Lille,,,2275,Boskapelstraat,,,14E,51.2369642589,4.82099830768
Lille,,,2275,Blasvenpad,,,9,51.2652763531,4.79614345954
Lille,,,2275,Vennestraat,,,62,51.2640259126,4.87133798966
Lille,,,2275,Molenheidedreef,,,36,51.2726665338,4.79890746677
Lille,,,2275,Blasvenpad,,,23,51.2651041399,4.79866960734
Lille,,,2275,Veldstraat,,,24,51.2395841385,4.81677580968
Lille,,,2275,Patrijzenpad,,,15,51.2896528065,4.84613144811
Lille,,,2275,Schoorstraat,,,10,51.2785305033,4.88130554088
Lille,,,2275,Heikant,,,55,51.2296413851,4.82930702421
Lille,,,2275,Valvekenstraat,,,81,51.2531132787,4.82928670931
Lille,,,2275,Turnhoutsebaan,,,53,51.2768702591,4.8835185529
Lille,,,2275,Eekhoornweg,,,8,51.2763657485,4.7916425608
Lille,,,2275,Heggelaan,,,65,51.2211440528,4.83103521531
Lille,,,2275,Konijnenpad,,,56,51.2891728742,4.84707690167
Lille,,,2275,Heikant,,,14,51.2305977969,4.83132237681
Lille,,,2275,Sept,,,27,51.2695461573,4.78269417781
Lille,,,2275,Herentalsesteenweg,,,97B,51.218239465,4.82642730235
Lille,,,2275,Laagland,,,18,51.231331665,4.82990901767
Lille,,,2275,Bersegembaan,,,6,51.2696539618,4.78856996061
Lille,,,2275,Pulsebaan,,,51,51.2598514912,4.78468780959
Lille,,,2275,Oostmalsebaan,,,65,51.2669348674,4.78055703257
Lille,,,2275,Schoolstraat,,,17,51.267529238,4.86547087101
Lille,,,2275,Veenzijde,,,61,51.2578345937,4.86476113499
Lille,,,2275,Achter Puttekensberg,,,2,51.2703657285,4.80507676594
Lille,,,2275,Broekzijstraat,,,80,51.2432020366,4.8054140525
Lille,,,2275,Zwaluwstraat,,,7,51.2614720925,4.86328995095
Lille,,,2275,Herentalsesteenweg,,,36,51.2245405914,4.83265372082
Lille,,,2275,Boskapelstraat,,,42,51.2353774535,4.82232792074
Lille,,,2275,Lichtaartsesteenweg,,,28,51.2245846257,4.83666527971
Lille,,,2275,Lindelostraat,,,2,51.235707887,4.82456490709
Lille,,,2275,Akkerstraat,,,27,51.2455016417,4.82230230135
Lille,,,2275,Houtzijde,,,30,51.2488647539,4.82973562136
Lille,,,2275,Eendendreef,,,17,51.2649246871,4.80944174919
Lille,,,2275,Wechelsebaan,,,102,51.2471052458,4.81963292004
Lille,,,2275,Het Ven,,,7,51.2619400409,4.86656302029
Lille,,,2275,Kerkepad,,,12,51.2651919529,4.78547385029
Lille,,,2275,Moleneind,,,6,51.234509712,4.82335420635
Lille,,,2275,Voetbalstraat,,,32,51.2620264564,4.79695368124
Lille,,,2275,Wagemansstraat,,,7,51.2614116714,4.78999677847
Lille,,,2275,Boskapelstraat,,,68,51.2332896167,4.8217858502
Lille,,,2275,Poederleese weg,,,18,51.2369925398,4.82535183292
Lille,,,2275,Nachtegalenstraat,,,10,51.2507985723,4.81994642987
Lille,,,2275,Turnhoutsebaan,,,13,51.2728061978,4.8786754601
Lille,,,2275,Zand,,,103,51.2608149955,4.801003458
Lille,,,2275,Tielenbaan,,,71A,51.2370609112,4.83338003767
Lille,,,2275,Meesjespad,,,2,51.2870571093,4.84288195917
Lille,,,2275,Kloosterstraat,,,39A,51.2643961201,4.8641699092
Lille,,,2275,Haestakkers,,,28,51.2254770571,4.83932208972
Lille,,,2275,Vondelweg,,,23,51.2641030973,4.86571136882
Lille,,,2275,Gierlebaan,,,2,51.2417788659,4.82361638987
Lille,,,2275,Vlinderweg,,,16,51.274873704,4.79208912997
Lille,,,2275,Heymansstraat,,,19,51.2642971144,4.78721628537
Lille,,,2275,Puttekensberg,,,8,51.2665858391,4.80566326302
Lille,,,2275,Lindenlaan,,,21,51.2638754369,4.78988184436
Lille,,,2275,Rode-Kruisstraat,,,1,,
Lille,,,2275,Beukenlaan,,,23,51.2285710681,4.81532754991
Lille,,,2275,Kosterstraat,,,67,51.2700918168,4.87498786425
Lille,,,2275,Groeneweg,,,45,51.2485761547,4.82479781203
Lille,,,2275,Gustaaf C. De Bruynestraat,,,22,51.2285084488,4.84163841036
Lille,,,2275,Nachtegalenstraat,,,23,51.2503052523,4.82042574892
Lille,,,2275,Broekzijstraat,,,119,51.2455358382,4.80557386689
Lille,,,2275,Hoeksken,,,43,51.2426481485,4.82659246809
Lille,,,2275,Bergpad,,,30A,,
Lille,,,2275,Eikenlaan,,,50,51.2394148192,4.83042327378
Lille,,,2275,Kerkstraat,,,79,51.2368931425,4.81775205248
Lille,,,2275,Heiend,,,43,51.2349809393,4.82287400594
Lille,,,2275,Begonialaan,,,14,51.2597027271,4.78756460084
Lille,,,2275,Vlimmersebaan,,,90,51.2699815908,4.78651461651
Lille,,,2275,Oude Baan,,,39,51.2707471433,4.87444634193
Lille,,,2275,Rode-Kruisstraat,,,7,51.2388614849,4.82582508627
Lille,,,2275,Broekzijstraat,,,96,51.2450206256,4.80586389808
Lille,,,2275,Veldstraat,,,22,51.2395292346,4.81632121733
Lille,,,2275,Binnenhof,,,2,51.2346472359,4.83606586986
Lille,,,2275,Puttekensberg,,,40,51.2658728423,4.80913624804
Lille,,,2275,Beek,,,30,51.2350454059,4.83342878675
Lille,,,2275,Beulk,,,100,51.2602943068,4.77938112467
Lille,,,2275,Puttekensberg,,,32,51.2658662203,4.80709769036
Lille,,,2275,Beersebaan,,,4,51.2689575257,4.86721498474
Lille,,,2275,Achter Puttekensberg,,,20,51.2683877381,4.80835367582
Lille,,,2275,Vlimmersebaan,,,12,51.2642573356,4.78634127455
Lille,,,2275,Doolstraat,,,19,51.2632159504,4.87002909939
Lille,,,2275,Kan. J. Peetersstraat,,,8,51.2675467045,4.87162834561
Lille,,,2275,Sept,,,25,51.2694545515,4.7823903162
Lille,,,2275,Pastorijstraat,,,14,51.2653355695,4.78983947709
Lille,,,2275,Blasvenpad,,,6,51.2649726065,4.79580355248
Lille,,,2275,Heiend,,,66,51.2335320928,4.81608887425
Lille,,,2275,Gebroeders De Winterstraat,,,55,51.2617139167,4.79151621497
Lille,,,2275,Gierlebaan,,,60,51.2451434881,4.82976907226
Lille,,,2275,Stepke,,,6,51.265027758,4.78206397082
Lille,,,2275,Kloosterstraat,,,31,51.2649561028,4.86502604535
Lille,,,2275,Dorp,,,10,51.2274343198,4.83594765254
Lille,,,2275,Wetschot,,,32,51.2870361546,4.80718120705
Lille,,,2275,Turnhoutsebaan,,,1,51.271970714,4.87512337862
Lille,,,2275,Zittaartse heide,,,9,,
Lille,,,2275,Pulsebaan,,,92,51.2575142374,4.78042878821
Lille,,,2275,Wijngaard,,,28,51.2268096794,4.84164448839
Lille,,,2275,Moleneind,,,44,51.2316066043,4.82658765736
Lille,,,2275,Wechelsebaan,,,106,51.2472614614,4.81961037346
Lille,,,2275,Valvekenstraat,,,30,51.2526259757,4.82084947489
Lille,,,2275,Kosterstraat,,,2,51.265485943,4.87118083346
Lille,,,2275,Boonhof,,,52,51.2580159952,4.78869554922
Lille,,,2275,Heiend,,,4,51.2362388574,4.82551368065
Lille,,,2275,Vlimmersebaan,,,113,51.2773252545,4.78206323357
Lille,,,2275,Bergpad,,,48,51.268729945,4.78601076831
Lille,,,2275,Beerseheide,,,13,51.2939492767,4.8442883748
Lille,,,2275,Middelveld,,,17,51.2659418116,4.87776177122
Lille,,,2275,De Nefstraat,,,21,51.2691379361,4.86899908784
Lille,,,2275,Tuinwijk,,,20,51.2342693904,4.83293538419
Lille,,,2275,Biezenhoek,,,48,51.2304948643,4.84099988703
Lille,,,2275,Begonialaan,,,18,51.2599304983,4.78766449499
Lille,,,2275,Biezenhoek,,,80,51.2296939908,4.84605127614
Lille,,,2275,Achterstenhoek,,,3,51.2477546335,4.81263929566
Lille,,,2275,Veenzijde,,,42A,51.2602475403,4.86493312648
Lille,,,2275,Veenzijde,,,66,51.2571710099,4.86374559869
Lille,,,2275,Heiend,,,38,51.2346427987,4.81939950757
Lille,,,2275,Biezenhoek,,,78,51.2297390406,4.84575782462
Lille,,,2275,Beersebaan,,,12,51.2693797287,4.86712565763
Lille,,,2275,Kruisweg,,,15,51.2636160517,4.79354238686
Lille,,,2275,Eikenlaan,,,6,51.2416846967,4.82711941401
Lille,,,2275,Tielenbaan,,,10,51.2375538878,4.8266477384
Lille,,,2275,Schrieken,,,4,51.2243921936,4.83141588742
Lille,,,2275,Houtzijde,,,54,51.2531780599,4.83255596701
Lille,,,2275,S. Daneelsstraat,,,8,51.2716777197,4.86744202367
Lille,,,2275,Wijngaard,,,15,51.2271527622,4.83695535682
Lille,,,2275,Pulsebaan,,,49,51.2599514982,4.78474844129
Lille,,,2275,Herentalsesteenweg,,,39,51.224180248,4.83299482487
Lille,,,2275,Hemeldonk,,,33,51.273647445,4.85115253232
Lille,,,2275,Tuinwijk,,,13,51.2348035019,4.83370871927
Lille,,,2275,Wagemansstraat,,,27,51.260397594,4.79163432709
Lille,,,2275,Vondelweg,,,11,51.2634482584,4.8664877558
Lille,,,2275,Moereind,,,80,51.2561552048,4.78890106348
Lille,,,2275,Vlimmersebaan,,,96,51.270409749,4.78637531923
Lille,,,2275,Dorp,,,1,51.227113073,4.83542391801
Lille,,,2275,Wechelsebaan,,,7,51.2422961012,4.82260171002
Lille,,,2275,Veenzijde,,,13,51.263512567,4.86466050106
Lille,,,2275,Veenzijde,,,16,51.2630633829,4.86389640531
Lille,,,2275,Pulsebaan,,,13,51.2619983603,4.78565869459
Lille,,,2275,Schoolstraat,,,46,51.2698052315,4.86295327837
Lille,,,2275,Turnhoutsebaan,,,48,51.2749688384,4.88236441595
Lille,,,2275,Beulk,,,136,51.2576530647,4.77956336714
Lille,,,2275,Hoeksken,,,13,51.2405011464,4.82499304241
Lille,,,2275,Singel,,,34,51.2666873727,4.86788411727
Lille,,,2275,De Nefstraat,,,60,51.2696411181,4.87094673911
Lille,,,2275,Boskant,,,38,51.2409820874,4.81843918549
Lille,,,2275,De Dalen,,,13,51.2664905263,4.78952513008
Lille,,,2275,Vondelweg,,,10,51.2632330102,4.86641783115
Lille,,,2275,Gustaaf C. De Bruynestraat,,,7,51.2288251418,4.84279750164
Lille,,,2275,Hazenpad,,,24,51.2873737995,4.84294137814
Lille,,,2275,Brulens,,,19,51.2661697283,4.85983810841
Lille,,,2275,Hoogland,,,87,51.2340807315,4.83573717684
Lille,,,2275,Borgstraat,,,8,51.2586647879,4.78557079754
Lille,,,2275,Hazenpad,,,4,51.290885907,4.83868355752
Lille,,,2275,Wechelsebaan,,,29,51.2438228881,4.82140593876
Lille,,,2275,Heerle,,,8,51.2194038046,4.86497409366
Lille,,,2275,Pastorijstraat,,,44,51.2663652555,4.79175808079
Lille,,,2275,Schoolblok,,,18,51.2666756111,4.87061914345
Lille,,,2275,Boskapelstraat,,,63,51.2307379838,4.82213023949
Lille,,,2275,Zittaart,,,22,51.2190193881,4.80732229645
Lille,,,2275,Derde Bosdreef,,,6,51.2722637938,4.80273511131
Lille,,,2275,Blommerschotsebaan,,,7,51.2646902152,4.77936564081
Lille,,,2275,Beulkbeemden,,,14,51.262975511,4.77434141047
Lille,,,2275,Broekzijstraat,,,1,51.2318683693,4.81161660439
Lille,,,2275,Gierlebaan,,,51,51.2451135478,4.82864142714
Lille,,,2275,Kerkplein,,,10,51.2374755178,4.82271034368
Lille,,,2275,Kapelstraat,,,14D,,
Lille,,,2275,Kan. J. Peetersstraat,,,26,,
Lille,,,2275,Moereind,,,86,51.2562005605,4.78784834672
Lille,,,2275,Akkerstraat,,,21,51.2446511725,4.82250782198
Lille,,,2275,Lodewijk Mercelislaan,,,2,51.2620102554,4.77995628381
Lille,,,2275,Kan. J. Peetersstraat,,,18,51.2679783999,4.87277223795
Lille,,,2275,Zand,,,5,51.2697266629,4.80020308215
Lille,,,2275,Peerdskerkhofstraat,,,6,51.2396835127,4.82539899809
Lille,,,2275,Rozenlaan,,,28,51.2647274852,4.8665534506
Lille,,,2275,Dorp,,,82,51.2298443853,4.83456755459
Lille,,,2275,Violetlaan,,,17,51.2719280863,4.87367880834
Lille,,,2275,Middelveld,,,15A,51.2652974456,4.87736158059
Lille,,,2275,Oostmalsebaan,,,55,,
Lille,,,2275,Beerseheide,,,20,51.2928093732,4.84074526266
Lille,,,2275,Gagelveld,,,15,,
Lille,,,2275,Houtzijde,,,47,51.2518760126,4.83050882456
Lille,,,2275,Bergpad,,,9,51.2658421131,4.78607612243
Lille,,,2275,Kastanjelaan,,,4,51.2268087102,4.81202999357
Lille,,,2275,Molenpad,,,19,51.2714130679,4.86995753027
Lille,,,2275,Watermolenstraat,,,5B,51.255082834,4.8656887929
Lille,,,2275,Vondelweg,,,3,51.2634582019,4.8682427371
Lille,,,2275,Molenpad,,,33,51.2722895032,4.86864723729
Lille,,,2275,Akkerpad,,,28,51.2686774341,4.78292472233
Lille,,,2275,Kabienstraat,,,19,51.239720851,4.82102137315
Lille,,,2275,Krokuslaan,,,14,51.2712279116,4.86781075972
Lille,,,2275,De Dalen,,,11,51.2663437552,4.78942164721
Lille,,,2275,Pellaarstraat,,,20,51.2762365357,4.86729515189
Lille,,,2275,Karredongen,,,2A,51.261944095,4.82649916517
Lille,,,2275,Messemakersstraat,,,22,51.2587566234,4.86084972063
Lille,,,2275,Heiend,,,75,51.2342433753,4.81988716477
Lille,,,2275,Beersebaan,,,58,51.2723972341,4.86656948163
Lille,,,2275,Boelaart,,,9,51.2701801039,4.80905524311
Lille,,,2275,Wechelsebaan,,,69,51.2473968135,4.81869466772
Lille,,,2275,Dorp,,,34,51.2286339711,4.8355054479
Lille,,,2275,Herentalsesteenweg,,,85,51.2215857636,4.82990566459
Lille,,,2275,Huidevetterstraat,,,11,51.2621169415,4.78674568124
Lille,,,2275,Dorp,,,18,51.227816746,4.83595678742
Lille,,,2275,Heerle,,,43,51.212699764,4.86648532323
Lille,,,2275,Kastanjelaan,,,1,51.2261676619,4.81044349632
Lille,,,2275,Dorp,,,7,51.2273708368,4.83536265469
Lille,,,2275,Borgstraat,,,17,51.258536472,4.78683182945
Lille,,,2275,Moereind,,,127,51.2521098079,4.78258155857
Lille,,,2275,Gierlebaan,,,69,51.2461918457,4.83049724371
Lille,,,2275,Kosterstraat,,,12,51.2660106633,4.87205273972
Lille,,,2275,Broekzijstraat,,,131,51.2469225205,4.81195896145
Lille,,,2275,Puttekensberg,,,17,51.2669872694,4.80651079194
Lille,,,2275,Lichtaartsesteenweg,,,7,51.2257868129,4.83644631783
Lille,,,2275,Wechelsebaan,,,147A,51.2531669522,4.81179629441
Lille,,,2275,Veldstraat,,,34,51.2400838853,4.81568790518
Lille,,,2275,De Busseltjes,,,6,51.2287699144,4.84049507177
Lille,,,2275,Voetbalstraat,,,5,,
Lille,,,2275,Haestakkers,,,8,51.2250075391,4.83926595365
Lille,,,2275,Houtakkerstraat,,,9,51.270013726,4.86388556895
Lille,,,2275,Derde Bosdreef,,,18,51.2735799993,4.80167008765
Lille,,,2275,Moereind,,,25,51.2567247923,4.79674071762
Lille,,,2275,Heikant,,,12,,
Lille,,,2275,Houtzijde,,,59A,51.2530939857,4.83093571988
Lille,,,2275,Kan. J. Peetersstraat,,,5,51.2676803154,4.87104750085
Lille,,,2275,Vijfde Bosdreef,,,24,51.2757533887,4.80547942004
Lille,,,2275,Borgstraat,,,30,51.2566315481,4.78815404684
Lille,,,2275,Eigenaarsstraat,,,33,51.270498984,4.86954575618
Lille,,,2275,Vendelmansweg,,,6,51.264663785,4.78902979549
Lille,,,2275,Brulens,,,24,51.2654555914,4.85970993334
Lille,,,2275,Wechelsebaan,,,77,51.2481876748,4.81790028789
Lille,,,2275,Violetlaan,,,8,51.2723793276,4.87253577635
Lille,,,2275,Rozenlaan,,,52,51.2650152903,4.8685564585
Lille,,,2275,Kloosterstraat,,,64,51.2646430023,4.86364071883
Lille,,,2275,Lozijde,,,79,51.2771229937,4.86916179404
Lille,,,2275,Biezenhoek,,,12,51.2298708017,4.83702449901
Lille,,,2275,Rechtestraat,,,32,51.2397299868,4.82383778772
Lille,,,2275,Kan. J. Peetersstraat,,,23,51.268466078,4.87269585138
Lille,,,2275,Pastorijstraat,,,81,51.267609025,4.79676165331
Lille,,,2275,Borze,,,17,51.2389164637,4.83641760045
Lille,,,2275,Pater A. Verlindenstraat,,,8,51.272736783,4.87215919889
Lille,,,2275,Lindenlaan,,,19,,
Lille,,,2275,Puttekensberg,,,15,51.2671352759,4.80579092689
Lille,,,2275,De Nieuwe Wijngaard,,,16A,,
Lille,,,2275,Kloosterstraat,,,97,51.2617314885,4.86023293132
Lille,,,2275,Oostmalsebaan,,,15,51.264437869,4.78400718394
Lille,,,2275,Zand,,,111,51.2600468419,4.80019337243
Lille,,,2275,Den Hert,,,24,51.2634690326,4.78568591834
Lille,,,2275,Lozijde,,,6A,51.2744949398,4.87331288486
Lille,,,2275,Tielenbaan,,,101,51.2370629233,4.83771499154
Lille,,,2275,Herentalsesteenweg,,,71,51.2223572749,4.83077329202
Lille,,,2275,De Nefstraat,,,47,51.2701788798,4.87054818791
Lille,,,2275,Baan,,,39,51.2334045385,4.83666488962
Lille,,,2275,Watermolenstraat,,,6,51.2548345315,4.86524954466
Lille,,,2275,Poederleese weg,,,59,51.2354837265,4.82783352248
Lille,,,2275,Wechelsebaan,,,200A,51.2542265094,4.8101631621
Lille,,,2275,Duinenweg,,,5,51.2776051188,4.79835541307
Lille,,,2275,Baan,,,88,51.2390116482,4.86101569102
Lille,,,2275,Nachtegalenstraat,,,7,51.2516152579,4.82025341385
Lille,,,2275,Pulsebaan,,,27,51.2610928784,4.78535073778
Lille,,,2275,Valvekenstraat,,,94,51.2524823681,4.82832023308
Lille,,,2275,Kauwenberg,,,8,51.2556570378,4.82527202796
Lille,,,2275,Kastanjelaan,,,16,51.2297051877,4.81005788604
Lille,,,2275,Wechelsebaan,,,158,51.2507679757,4.81695712534
Lille,,,2275,Poederleese weg,,,46,51.235190837,4.8272201165
Lille,,,2275,Heerle,,,69,51.2190351864,4.86736273129
Lille,,,2275,Krokuslaan,,,23,51.2708108368,4.86804787058
Lille,,,2275,Corsicabaan,,,29,51.2766863293,4.80119041466
Lille,,,2275,Valvekenstraat,,,56,51.2538508569,4.82481814859
Lille,,,2275,Heide,,,20,51.2349553884,4.85533440233
Lille,,,2275,Leeuweriksstraat,,,7,51.2599661942,4.86409938419
Lille,,,2275,Ursulinenstraat,,,20,51.2669355501,4.86527898698
Lille,,,2275,Vlinderweg,,,18,51.2750089694,4.79209165124
Lille,,,2275,Vlimmersebaan,,,27,51.2653126506,4.78677612383
Lille,,,2275,Broekzijstraat,,,57,51.2376472367,4.80544211528
Lille,,,2275,Boskapelstraat,,,92,51.2301120049,4.82056380068
Lille,,,2275,Rozenlaan,,,53,51.2649724314,4.86848894696
Lille,,,2275,Vennestraat,,,42,51.2656412363,4.87006526364
Lille,,,2275,Lichtaartsesteenweg,,,5,,
Lille,,,2275,Sijsjespad,,,5,51.2870325592,4.84104338605
Lille,,,2275,Karrewiel,,,8,51.2746741144,4.79330536614
Lille,,,2275,Poeyelheide,,,12,51.248518403,4.85529333359
Lille,,,2275,Poederleese weg,,,66,51.2338677279,4.82874578913
Lille,,,2275,Vondelweg,,,33,51.2640400121,4.867755997
Lille,,,2275,Molenpad,,,39,51.27289747,4.86779843895
Lille,,,2275,Biezenhoek,,,50,51.2304473538,4.84125982218
Lille,,,2275,Lindelostraat,,,17,51.235860527,4.82374511331
Lille,,,2275,Molenheidedreef,,,15,51.2721709203,4.7981895707
Lille,,,2275,Krokuslaan,,,12,51.2713285142,4.86797576407
Lille,,,2275,Gustaaf C. De Bruynestraat,,,10,51.2292687438,4.84274833347
Lille,,,2275,Zittaart,,,13,51.2189445502,4.81962413286
Lille,,,2275,Doolstraat,,,38,51.2611936626,4.86792158902
Lille,,,2275,Blommerschotsebaan,,,15,51.2653131053,4.77835677886
Lille,,,2275,Wechelsebaan,,,94,51.246805377,4.81991902214
Lille,,,2275,Wechelsebaan,,,170A,51.2520483659,4.81610692287
Lille,,,2275,Rode-Kruisstraat,,,18,51.2384359918,4.82593545888
Lille,,,2275,Veenzijde,,,37A,51.2610550896,4.86544013885
Lille,,,2275,Fazantestraat,,,28,51.2459451139,4.82636225645
Lille,,,2275,Vendelmansweg,,,72,51.2667624178,4.79836958633
Lille,,,2275,De Dalen,,,16,51.2668960953,4.79020219896
Lille,,,2275,Lage Schoom,,,12,51.2472739154,4.82117241279
Lille,,,2275,Lozijde,,,8A,51.2750556883,4.87292144708
Lille,,,2275,Kabienstraat,,,65,51.2422152233,4.82140232946
Lille,,,2275,Rozenlaan,,,43,51.2651928655,4.86826738072
Lille,,,2275,Beek,,,1,51.2349426739,4.82862783857
Lille,,,2275,Leeuweriksstraat,,,17,51.2594734786,4.86349117992
Lille,,,2275,Herentalsesteenweg,,,101,51.2180099377,4.82616169311
Lille,,,2275,Heerle,,,48,51.2155859227,4.87770040953
Lille,,,2275,Vlimmersebaan,,,82,51.2692986942,4.78685952671
Lille,,,2275,Groesaard,,,16,,
Lille,,,2275,Violetlaan,,,10,51.272261083,4.87267334741
Lille,,,2275,Pater A. Verlindenstraat,,,4,51.2722066625,4.87078171009
Lille,,,2275,Rechtestraat,,,4,51.2384958502,4.82449484419
Lille,,,2275,Molenheidedreef,,,12,51.2710779248,4.80014239849
Lille,,,2275,Valvekenstraat,,,102,51.2516882051,4.8287907772
Lille,,,2275,Akkerstraat,,,53,51.2476577358,4.82301921282
Lille,,,2275,Hoogland,,,55,51.2349817053,4.83742513203
Lille,,,2275,Broekzijstraat,,,8,51.2320791292,4.81111851814
Lille,,,2275,Singel,,,1,51.266434559,4.86762135867
Lille,,,2275,Valvekenstraat,,,69,51.2547329888,4.82695361557
Lille,,,2275,Achterstenhoek,,,26,51.2499027221,4.8120330399
Lille,,,2275,Biezenhoek,,,62,51.2299477627,4.84330170264
Lille,,,2275,Kapelstraat,,,41,51.2459100874,4.82437842132
Lille,,,2275,Lindenlaan,,,14,51.2631952041,4.79063556272
Lille,,,2275,Eendendreef,,,7,51.2640253852,4.81189686204
Lille,,,2275,Herentalsesteenweg,,,82,51.2215837364,4.82895091636
Lille,,,2275,Kabienstraat,,,55,51.241748154,4.82124542198
Lille,,,2275,Vlimmersebaan,,,70,51.2684013338,4.78740753211
Lille,,,2275,Tielenbaan,,,100,51.2360827042,4.8395279687
Lille,,,2275,Kloosterstraat,,,102,51.2629967196,4.86109213695
Lille,,,2275,Houtzijde,,,113,51.2594852191,4.83040500181
Lille,,,2275,Boskant,,,20,51.2396764322,4.81956781781
Lille,,,2275,Dorp,,,32,,
Lille,,,2275,Gierlebaan,,,75,51.2464403909,4.83104521228
Lille,,,2275,Karrewiel,,,14,,
Lille,,,2275,De Busseltjes,,,3,51.2284199499,4.84012260514
Lille,,,2275,Peerdskerkhofstraat,,,13,51.2399255377,4.82631380472
